<<<<<<< HEAD
CLI,SEXT,NBENF,SEG,DNA,AGE_NCP_HASH,nb_transactions,montant_total,montant_moyen,montant_max,montant_min,date_derniere_txn,dernier_type_op,dernier_montant,nb_types_produits,nb_libelles_produits,churn
ce22c4f4bbbb46a50d2cb9b84d4663274fb4a5bc2471e16f011d190effc7288a,M,0,101,1970-04-01,3b87d7df30eecbfe22d6b8e137954086a4b94382bb9dd3ca99a30d8a977294ed,3,228.32999999999998,76.11,76.11,76.11,1970-04-01,AGIOS AU 31/12/24             ,76.11,2,2,0
cece830aa3fe24ac6e6ea381dfc8cbcd2db0e5adcebb00eb5e09ca1c0f5db8c1, ,0,61,,f43df275f004e0ffa71928372d17657f0cfe0bfaa87b8e3ea0bc6a04182c2044,50,2813.33,56.2666,91.409,35.7,,AGIOS DU 30/09/24 AU 31/12/24 ,91.409,9,9,0
d04c9addf09c6f43a859d318688a7d791fad1044f41d4afd629e4b3ab7a36b26, ,0,61,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,1036,8447149.732,8153.619432432433,83000.0,1.19,,VR CADIS3461173               ,22191.58,14,14,0
d3a6e20dbaacc8e07662f7644252fed8a810c01d7d6a89310a75039ae2308c10,M,0,101,1978-03-09,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,1012,309490.415,305.82056818181815,1855.136,1.19,1978-03-09,FACT PACK MENSUELLE           ,16.66,11,11,0
d40535ac09aac0ef32f8a23b8bb8e04bc2e8f9d6b0981fa98a16d0382f558d83,F,0,1,1968-12-12,b5c21b91f409f051841e71c20d4a92ef3e0028df68903bfc67d0d570a01f6b6a,6,6.093,1.0155,1.33,0.701,1968-12-12,PRELEVEMENT LIBERATOIRE       ,1.33,2,2,0
d48113769701d2e13fc9c7371d76d9d9c1b3546a1edf3c1f5420ecca43ec0bfe, ,0,61,,a7ba1cbe9f8c2a9f1873b5e6642e4061912bc0b0c64415c47aa97482bad32df8,78,25422894.884999998,325934.5498076923,2113193.787,0.893,,PRELEVEMENT COMPENSE    18261 ,388.2,3,3,0
d4fb290c9f4b9b7faa223890f10ec715341d21c33b886bb1eb4e6d0d09301015,M,0,101,1965-10-20,53fa7e51fa22bb4d2b9b1a9ffbe6dba5645180cac726fc8c760ec14265e2bb78,96,80048.988,833.843625,2078.644,2.38,1965-10-20,RETRAIT ESPECE   728287       ,500.0,3,3,0
d7533c1d5bbdb21666892470925aa7f94f0df9bc6ab3a5a95e76b74cff261d26,F,0,101,1980-12-24,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,1275,400291.225,313.9539019607843,1825.652,0.04,1980-12-24,VIR RECU                      ,110.093,12,12,0
d88afe4c61dc7e766d44e15704f70c7f9b4bb5ea2d8b87c6f35002af19d5f9db,F,0,101,1985-08-30,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,297,183336.791,617.2955925925926,2420.0,0.893,1985-08-30,ENCAISSEMENT CHEQUE   568537  ,400.586,7,7,0
d8fdc09795d58bde4f898ffd344f175747deac52310000df7ed10ce147450726,F,0,4,2003-08-29,8049598e80435633abad2d61b18e96ab395581cf6a009f69742b0791eb3dee39,4,6.868,1.717,1.87,1.564,2003-08-29,AGIOS DU 30/09/24 AU 31/12/24 ,1.87,2,2,0
d9844ed0bc947ef28638e8c7d76945e91d1af7cc3a2f3ab9ea9ef0ffb40d0986, ,0,62,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,103880,4401600892.32,42371.97624489795,760000.0,0.238,,EFF ENC IBQ HP                ,12079.694,13,13,0
da1c135e9aa9b2ef80b253a4a4f2b8b759fa2ad4623d54ba1249c7d0898a8e08,M,0,53,1960-07-11,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,16,853.8399999999999,53.364999999999995,83.3,23.43,1960-07-11,FACT PACK BLEDI               ,83.3,7,7,0
dd236a70cd61d02ddd8768d72d9be39e3c5d5c95cf6f8a48644d66d8a4fe6b1f,M,0,53,1948-05-05,bf7807ac48e29495bc83d32093903ed9c27ffeee5801d42d35f9d3f80fe9ade2,4,8726.574,2181.6435,4000.0,11.9,1948-05-05,FRAIS TENUE DE COMPTE         ,11.9,1,1,0
de9c3f9ab4447633c84a860304914f711f861367a2af37af748fe9faaa35b734, ,0,61,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,32,2963.7799999999997,92.61812499999999,1000.0,1.19,,PRELEVEMENT COMPENSE    18281 ,150.0,2,2,0
e0bab5c3d75d4239bca22d4a98db554474275d253e74d167639a51a98346e226,F,0,2,1950-02-03,dc250baf910a388a4faa71bb24353b68dde4563629d30ab61cc395a3f6f8e2e5,2,4.3100000000000005,2.1550000000000002,2.6,1.71,1950-02-03,PRELEVEMENT LIBERATOIRE       ,1.71,1,1,1
e2012e60caaa2217e6a96ccbd613e8ba6b46d22261c3a9b3b77369591d25a773,F,0,102,1981-05-13,263bb8c484586f162f58c9673df96c6c043f95c42c657df95e3bc5cad5f8dd2a,14,1145.326,81.809,135.357,28.261,1981-05-13,AGIOS DU 30/09/24 AU 31/12/24 ,135.357,4,4,0
e2628662818f57a41c342653ab5abacba7be97c3dacf6af99a6a0799212902ed,M,0,102,1967-01-23,96738863769be5c01939840366f33ffc547de02a0126366984029f6f9cfbefd9,4,3882.192,970.548,970.548,970.548,1967-01-23,CESSION 2024                  ,970.548,4,4,0
e473988e5d8e8427547585a574a147356b15f8b9bbbe0c178d3ddc418e339a81, ,0,61,,8f4e29750fd32f578f5ced4f85b78b68ad80ac132f7d8186742fd9b60ed12cbb,6,215.928,35.988,35.988,35.988,,AGIOS DU 30/09/24 AU 31/12/24 ,35.988,5,5,0
e6394001e92d41f333de10698c2ef7f6d74065ed799dea75ae19598c75b86b00, ,0,61,,7c608e27c205a9a877c7b2d0f2b8a02fc1b68b7f9adc192d85fae8d73bb8d0a2,3388,16442382.495000001,4853.123522727273,25000.0,0.893,,SORT CHEQUE   565701          ,24647.116,9,9,0
e6a81ec01aa7da41cf8db38d59c45a9513c3657fdf521a05646bf77c9de7eba8,F,0,4,2006-03-19,d18f5a5af3bc1e09b1008d37020a3fec225270f31dc6085494967f8bbf94dd27,3,236.045,78.68166666666666,232.522,0.885,2006-03-19,RETRAIT POUR CLOTURE     1092 ,232.522,1,1,0
e6f03d9a75dcac3604ad86ea1cbf873cc7b3786fb8aa490700b7073556e9c1fa,F,0,7,1949-07-25,36036506ae8120ffa400fea50f2131a8ef0f611976b56deb7b8ad109ccced7cd,3,3355.004,1118.3346666666666,3000.0,60.159,1949-07-25,PRELEVEMENT LIBERATOIRE       ,60.159,1,1,0
e7c026f64e076d156b0842e3fb6681cd72c5e0b3c2e4d5155d687d7cd3015b19, ,0,62,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,810,5271839.31,6508.443592592592,149189.349,0.119,,COMM ET TVA VIR R             ,2.38,8,8,0
e98aca97399493554137e62cb6734a02e130ff82fcd0fc602c672734bc2f5d24, ,0,61,,c424c36eae24b0583e1f5400a9fc10570fb3b9f1f3cb45e2cdbfb953e1f5e94c,828,114989.19,138.87583333333333,322.728,1.19,,COM ET TVA/EPS NO    76401    ,258.185,15,15,0
e9a5492512900ffc808ebfc90442f247fe27eba04ef8f58527ffb420988dbf0a,M,0,1,1953-11-27,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,5845,166755694.84,28529.631281437127,375500.0,0.893,1953-11-27,FRAIS DE REMISE CHEQ   598306 ,0.893,11,11,0
eaab7f29f0ebeeb28a5fcae7dba2f7b07bf2fa942bab4bbf245eeda3c0625d08, ,0,41,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,12,21730.71,1810.8925,3500.0,29.75,,FRAIS DE GARDE0000000         ,233.82,3,3,0
ead0448c2450dc61261e07caab0d442c6638fa9c3fc9e0177576877ca7a8990b,M,0,1,1945-02-12,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,112,4543533.316,40567.26175,103480.0,11.732,1945-02-12,VIR RECU SWIFT                ,103480.0,11,11,0
eb7a8c8e294f64faeb1d15e501b0bd7bb56ff9514338ea9f5ab8c8b9d731f074, ,0,61,,af116071f3b9e65ed609531ab8565be7e5031e2f5f6d66910789759d36f55277,72,2052.9,28.512500000000003,35.7,6.95,,FRAIS DE GARDE0000000         ,6.95,10,10,0
ecf49fae69525e61c87fe7d30387aaa1ac252fa45555dc61803449b112c63060, ,0,61,,50d04d3b25f61a1d08dbf6f8a9abb1a04d2529e09767e7464f5ad39bf508d594,4342,12592297.692,2900.114622754491,60000.0,0.113,,SORT CHEQUE   250027          ,40.0,8,8,0
ef2d127de37b942baad06145e54b0c619a1f22327b2ebbcfbec78f5564afe39d, ,0,62,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,290,6105487.532,21053.40528275862,1000000.0,23.8,,OBP202531887983275            ,1500.0,2,2,0
ef9deabcdf6a1e7517cc721f303393d7e0212816bb8f29ac8b355c0d1c6e538a,F,0,7,1974-01-30,c3134f434798e960d5bb0206df042f9c7d1804e85f3ef95a8bc1e6e776046dcb,750,225262.245,300.34966,2000.0,10.0,1974-01-30,ABT SOUKRA            >SOUKRA ,100.0,4,4,0
f039ade5d2f2d2497ed63f7b7bd6f611aaeee2821014f06e5df1a1c1cebf7806, ,0,61,,ffee37bbe5a7dbd1573345ff2d40718a081ab2eedfbabc191a21785769cd7e38,7,105.182,15.026,15.026,15.026,,AGIOS DU 30/09/24 AU 31/12/24 ,15.026,4,4,0
f0bfce60ef516f8aec681bfd9155ec1a2277ca926cd332d41ae7e188f630afd8,M,0,101,1980-09-08,89819a73efdedb216b0dd2d6f38e19c1a3c3708aff5c61376af49884efd3ed5a,2,4.348,2.174,3.948,0.4,1980-09-08,AGIOS DU 30/09/24 AU 31/12/24 ,3.948,1,1,1
f29050d78edb2a8c51f2c5330f2b0d49607721f427369b72051e1f87dada116e,M,0,101,1970-09-08,bfdfb1e9684b5c6d33f004520cc7bc8a64d0a23f8e2b7d27c5ec0feba25857d6,176,130303.184,740.3589999999999,1793.688,1.19,1970-09-08,VIR RECU                      ,1677.047,7,7,0
f29b32b6e86322d76174e56fd60544298aa7b353c1f8e7499e315cfe2a3323ee, ,0,61,,8d11d8ab2cd8f669858266748e57874be7f8e513ebba0941ced12dd2184b76e6,1,59.5,59.5,59.5,59.5,,COM ET TVA/EPS NO     3848    ,59.5,1,1,0
f2cf435ed9f395590400d44c803222a0f51014b6ba392828ebdf5d585ff63a20,M,2,102,1975-06-11,ff1a3d2fb5b1ed2c4c40764be3cc7fc7adde1887955cdc954155a9fc9337685f,28,55.531,1.98325,3.161,0.928,1975-06-11,PRELEVEMENT LIBERATOIRE       ,0.928,5,5,0
f6851bb92c817f9c6365a5b4c3d53b96ac03eeeddf6815caca61cd2bcd2b8d5b,F,0,2,1962-09-05,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,175,78544.368,448.82496000000003,3210.0,4.0,1962-09-05,PRELEVEMENT LIBERATOIRE       ,54.705,6,6,0
f7822c6fb4dc3251c5736097df75f56d09c5ae3669121534f90cff1f9de09086,M,0,101,1979-06-16,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,60,821.865,13.697750000000001,24.378,3.944,1979-06-16,AJUST DOSS-648134             ,24.378,10,10,0
f8e79c5ef2ca44f96d3a87a45dafa5562b54d051ad71cf8247ab4916ea901e3b, ,0,61,,13f34ae2c5545f4c3ac4dd03a15a32027945b64d464babe66d4977eb94abdbc3,1,699.769,699.769,699.769,699.769,,CESSION 2024                  ,699.769,1,1,0
fac89d7fed80480dbe75f228e1d4baea418ca36ba5dddf961cf47157f41d07c8,M,0,101,1966-05-11,e07f99d1b8fbcc13c97d749f4c7f092d86840a5260f52604a2e5435e0e560593,736,118554.742,161.0798125,913.2,1.19,1966-05-11,REGL.ECH   986662             ,387.011,10,10,0
fe91ab38df3c9538a33078ed4bf1c921ffe1b423e95913a8c8f4bec5975743a9, ,0,41,,e72cc90eebd5e0d16b3b7c75da106c32f8431e2fb822c62dc2921e7f1c80ca13,10,14833.703,1483.3703,3000.0,2.38,,VIR MAG                       ,3000.0,1,1,0
=======
CLI,SEXT,NBENF,SEG,DNA,AGE_NCP_HASH,nb_transactions,montant_total,montant_moyen,montant_max,montant_min,date_derniere_txn,dernier_type_op,dernier_montant,nb_types_produits,nb_libelles_produits,churn
007887d2e2d495ea093d9788351d7137bb0885b0cb4860c3fbc70baf5715bb6b, ,0,61,,1aa3a2cc82cdac34c925eddb4b4eedd36aeab6a298bbd549c9b0ee90b9a9b160,14224,48665651.328,3421.375937007874,36221.78,0.417,,SORT CHEQUE   274501          ,494.0,18,18,0
007ffe81b8f5e1ee663d2d2b8861fde6f3b655c42308c5cf42e9c86c05b407b1, ,0,61,,50d04d3b25f61a1d08dbf6f8a9abb1a04d2529e09767e7464f5ad39bf508d594,2079,8880381.279,4271.467666666666,55700.0,0.893,,CHQ IMP 9833679 DEPASSEMENT N ,960.14,10,10,0
00f63c02f77c030371d26d603bbce92ff96c0a4685dc296ec64b02383543a2a9, ,0,61,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,1500,4743114.84,3162.07656,10000.0,0.417,,SORT CHEQUE   597602          ,901.0,8,8,0
0145952d093905790bdd9ae5d1e57215ba03b999b362667d53e44ac38f2a6bd7, ,0,61,,d75ca80b19516b68c5aef14cffc751aab3b142bb3c6d576c99e23a2f64b92f6e,1921,1419586.122,738.9828849557522,4908.41,0.417,,ENCAISSEMENT CHEQUE       10  ,1351.71,6,6,0
03252f50b5330e939f84b4ea6cc1deea1de1da66fd2e40d0b41e3bbfb194a44a, ,0,62,,688897bbeb376a9494aa8c80a3a25ce763c217a65ba727f3e0a2b4202f6c2e25,4563,8093917980.378,1773815.0296686392,15000000.0,0.119,,SORT CHEQUE   927860          ,80000.0,8,8,0
0363ba7ade1bfa33325cf53799239cedd5281df67349f57a9ac3314ddd386bbe,M,0,7,1936-04-01,98fd9d890e04c1ab489b57f45bdff52b3848be7493a9e6af7cee2025b0487e9d,2,3.064,1.532,1.562,1.502,1936-04-01,PRELEVEMENT LIBERATOIRE       ,1.502,1,1,1
03fa88fe75f2a5169fe38bcefadb700d01c03b8a555ab5f8262d4009ad2e35c7, ,0,44,,56529dc24a92b264986fb4af6910053c4cee82cdf4bf3eddeba93be16209e9a7,5406,8724226.94,1613.8044654088048,10962.898,0.417,,ENC. EFFET TN  6279621        ,10962.898,20,20,0
0551f7b2e33ed0b44f4ef8df12095c8f2c69b0563478269df25bfe77089cb08e,M,0,7,1948-11-18,6745e569a28cfc91ef9d34c34097f9fc0d6bdcea7c8ee0975a2a2241de75358e,2,124.80699999999999,62.403499999999994,103.014,21.793,1948-11-18,PRELEVEMENT LIBERATOIRE       ,21.793,1,1,0
057c7b8d0e0f5c0000518098e36b3a2d6a986c434826bf2f6f49cc3d89868934, ,0,61,,50d04d3b25f61a1d08dbf6f8a9abb1a04d2529e09767e7464f5ad39bf508d594,59474,503542531.065,8466.599372246696,300000.0,0.14,,AGIOS AU 31/12/24             ,1982.72,18,18,0
09f8d324d882a5c8b0cda6a63b87ec823c614ff6a5d6e17539e4f66aa5d0ca2a,F,0,1,1952-02-14,e11d933dda4513c70db2dfd455a385e30782ea551cbd8457359a6a756c176672,12,104.676,8.723,20.582,0.091,1952-02-14,AGIOS DU 30/09/24 AU 31/12/24 ,5.496,4,4,0
0cafab8a3d3045dfaadca10896e8d58dd0e6e7c65e984318828c809d931bbfa0,M,0,23,1971-01-10,a882fe6139feef3e068aa3dbe1af4eb9f757fbf416ad86cdeab4e8cd62e99118,3,7324.617,2441.539,2441.539,2441.539,1971-01-10,CESSION 2024                  ,2441.539,3,3,0
0d053ac8d1ba89650afab7a50988f8bbf84893a02984858136033fe75a1c4d07,M,0,2,1958-06-16,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,451,343291.322,761.1780975609756,9000.0,0.017,1958-06-16,ASSUREMPRUNT 0020775520930    ,38.7,8,8,0
0d92d97a4ca03c6566474374be0611f001e0be7613e1eebde9926422e1e510c8, ,0,61,,0be0495f26e3781f789d6611ea4dc4cfbbc8a7ac2d996ab0c1b694b28bf21410,8,476.0,59.5,59.5,59.5,,COM ET TVA/EPS NO     3056    ,59.5,4,4,0
0ed6d920f08cf199431dc40eb0f4f35a828fce7425595cd03c7a3de959724771,M,0,7,1960-02-21,de4554feb58084108d41fa314e0e44599432ace6b7f435f9887471ceeb4c1275,7,2657.775,379.6821428571429,1000.0,10.621,1960-02-21,VERSEMENT ESPECE   383031     ,300.0,1,1,0
104d42d6fe03aa335963a16abc69a129e52553512554909dc7f20806668dffbc, ,0,62,,845f66fb13afd9e7d934ad0573839be38603c9d109884ece366dc2bdbdb96131,4644,1413033793.086,304270.8426111111,2100035.35,2.38,,RECOUV IMP   985127           ,530544.633,14,14,0
1119f0a5385115624170f20fc36a4741d1165dac08c383c98b9754afc20ed1c3,M,0,7,1947-09-11,ba58a54fc04bc7733b07da6cdb1ea525eeaa62623478f80d9bd0c565e77e726f,2,1.424,0.712,1.131,0.293,1947-09-11,AGIOS DU 30/09/24 AU 31/12/24 ,0.293,1,1,1
11b7f9f05b277eecddd6e2cfe8aa6c98fe7d52ace54ca997281891a943a71aa4, ,0,61,,9ded15126a5b975893d67e9b06bd87e1fe5ebc1c58822dd60bc3f06cc0e5b86f,2,3027.37,1513.685,2997.62,29.75,,VIR RECU                      ,2997.62,1,1,0
11c0106b61cbfaa67947e47f3957e7b850f7ef9e280441605310911a9d7b0bdc,M,0,22,1974-08-14,3e1e0258e0a0045a8b0be62628cb3d28c30d9be5e3b4cc85d549b73fb36801c9,5,27066.515,5413.303,5413.303,5413.303,1974-08-14,CESSION 2024                  ,5413.303,4,4,0
16f3d64fc1bb91ca3d8967da29e3605a75a38674eeeeb29778ad002049aa92b6,M,0,1,1964-02-18,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,18,3062.124,170.118,282.538,57.698,1964-02-18,AGIOS DU 30/09/24 AU 31/12/24 ,282.538,7,7,0
173deaaf2f52bf79f028106fdbb995142cd7d77fc8b15cfa2a82d93c13f76f3c,M,0,7,1971-11-04,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,6,8456.412,1409.402,1409.402,1409.402,1971-11-04,CESSION 2024                  ,1409.402,5,5,0
176e1d6ec13f8b8043b1bd56ab542c24d5d79588f6b3aa20ab86555468133fb9,F,0,7,1970-07-17,02541c0b8bc186f23c857d35489772e6aadab9803712bb227eadccf4eab2cf64,2,31.65,15.825,25.383,6.267,1970-07-17,AGIOS DU 30/09/24 AU 31/12/24 ,25.383,1,1,1
18d83d6ef3685e3f53b8edd695d157851a3b20255187acae696f23264f2b91b0,M,2,2,1958-11-15,eccfa6e2ec1551af8efce157d514da4455ff91c9cefae4c411a79f62ad4ca835,96,77297.48,805.1820833333333,1722.063,2.244,1958-11-15,AGIOS DU 30/09/24 AU 31/12/24 ,2.244,6,6,0
196cf29fa72d194c355ae8342114f50efa28dd288e9bb8e3081eb9ad2118ff0a, ,0,61,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,45,1544.13,34.314,35.7,30.0,,REGLEMENT CHEQUE N   256895   ,34.47,9,9,0
1ac1065b0d59ac7023458d3e5b2205222b319d63da7d496c13fe766ca0002237, ,0,44,,2430b3ed99ef2dfad6a6105f83cb562173b517d9cc0bfa2c43d1c27944b4f642,2,4432.502,2216.251,2216.251,2216.251,,CESSION 2024                  ,2216.251,2,2,0
1b769c684c461973205140b1e4df6dd3287587d361e6108ef19da2104ab95428, ,0,62,,b57eb9bac0ccc19f0d3d5b137a42e6f094777832d3aceba1ad61aca73a75d4f8,182854,5702156269.482,31184.203077220078,576000.0,0.03,,REMBOURST FIMPUSD/00          ,147429.54,14,14,0
1c66e1da38add8448e509ee7b902b60ae9f58a3f72a541a612bb69a1c17482c4,M,0,2,1955-01-03,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,323,153414.683,474.96805882352936,1439.187,1.0,1955-01-03,AGIOS/CP 00060-4040030035     ,8.453,10,10,0
1cadad147501ae54e29ab247f0b310b0fbb41ed5982ab7b697fe46be39f81041,F,0,2,1964-05-22,ba7038e86c28971d5f8088223e4df2284339446d0e90931e0c61240e2c80f121,68,106860.952,1571.4845882352943,13000.0,2.38,1964-05-22,AGIOS DU 30/09/24 AU 31/12/24 ,869.585,4,4,0
1ce9ce46bddc80011c14eec426a4c18f48f36121c4c91ee63cedf1021520185e, ,0,61,,0f75558279e0454e8e919c9de09ec7b8c9203f78450e451e96469c993c252f06,1,29.75,29.75,29.75,29.75,,AGIOS DU 30/09/24 AU 31/12/24 ,29.75,1,1,0
1d0a14ac76e851c0700eabb06dd13130a7a21986e367d0a9d850ab567ad646af,F,0,101,1973-12-18,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,2176,374094.35,171.918359375,1360.929,0.049,1973-12-18,ASSUREMPRUNT 0020757110930    ,1.1,16,16,0
1d80ee0fd6a048413dafc680c088b691878a9af3e35afe48f7bcdddd34149426,M,0,1,1982-06-09,9ab5c81b7ed13b8ecabf6948a4e8e43e31a4a15ffd33b40dea6fc814159945ed,1408,1248143.006,886.465203125,5000.0,0.116,1982-06-09,FACT PACK TRIMESTRIE          ,104.125,17,17,0
1f2847f3811ade75b55d45b3cda524c1bfcc87c9673beb42e35df42a0a46ba07,F,0,2,1966-10-15,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,342,358879.743,1049.3559736842105,11330.0,1.19,1966-10-15,VIR RECU                      ,1803.61,6,6,0
1ff0550ad2d240424c8c99f7c7e5e208984120cff5c12d07a6d85a37f1f77dca,M,0,1,1972-04-23,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,38,938.733,24.7035,41.055,8.352,1972-04-23,FACT PACK TRIMESTRIE          ,41.055,12,12,0
20b1747ea418e9e3d4717c9651b6a644fbfc9e9e0a8613649b50994843980cb0, ,0,62,,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,452466,12751531877.091,28182.29850881834,4750000.0,0.595,,SORT CHEQUE  5003618          ,26845.737,19,19,0
20b337aa2b449fe1a5d82961e0ae97519fa9dfe5b195284af34b6bc9a97083e9,M,0,101,1984-07-23,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,40,31212.68,780.317,1614.4,3.298,1984-07-23,RETRAIT AUTRE AGENCE          ,1500.0,7,7,0
21c5a07ac2f93859dfb97bd13f3c254890661aefe1f3826b76b67d5fea9e1d20,M,0,7,1958-09-01,030a2d59f60f02f6edf932c6456c5bf6e877df44af04c714b8bde7cd37bfecd4,2,5.587000000000001,2.7935000000000003,5.496,0.091,1958-09-01,AGIOS DU 30/09/24 AU 31/12/24 ,5.496,1,1,1
21ce3a436ff83f6f9576bd04b00073c7a4db7f9617362a2ff04be38bf676da33,M,0,1,1984-02-26,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,18,892.062,49.559,82.247,16.45,1984-02-26,PRELEVEMENT LIBERATOIRE       ,16.45,5,5,0
239b15fb79c14d306e9c9a51283fd54981d1b6d2f34b5f4e170a1ba86e84db0f, ,0,62,,464c459ee953dcc2babd83f65ea1cd1c7c55218058d5356f7b3069b5be415c6b,744,247630.8,332.8370967741935,2200.0,1.547,,VERSEMENT ESPECE DEP          ,2.618,13,13,0
23c6fb156214222449a17a8141c9de1a97b75b3be7455d80cab7f60be1cbb05d,M,0,2,1942-09-16,0f63c2225f674884df4a25f52ab5a03bb4adc5ae3a78024c8b533c9e4e6bdc47,2970,525976.5719999999,177.09648888888887,2785.046,0.255,1942-09-16,REGLEMENT CHEQUE N   294913   ,208.0,16,16,0
2401685ed1026eebb03c5b93a0d9afb2e75dbe1c12559ca03e2722070bcff667, ,0,62,,0d3752069dfe292b3e0464770457f9cb95776dac7fc4298dac43f30634bcb0e6,2,658001.836,329000.918,329000.918,329000.918,,CDI202401006170786111         ,329000.918,2,2,0
25aadfddbf2e61e07fa690c2d0c8576969d50517867d70adb2f9a2afc449d284, ,0,61,,5596208bb3105f3f486a4145edef27d22225c5bf1129ea7f9df64b23d46f1618,9,7130.1759999999995,792.2417777777778,2997.62,2.38,,VIR RECU                      ,2997.62,1,1,0
276b76de1c8953b6bd6295fbd65e3d729f986134fc88508dc846653fabe53462,M,0,1,1954-12-07,3a9526ab72437a8937aa9910ed14439b0286a08ce1ec7819b4109060bfcfad4e,82,2098.6670000000004,25.593500000000006,45.237,5.95,1954-12-07,FRAIS DE GARDE0000000         ,45.237,14,14,0
28cfe3d2512ae26ddce15a2d6609ce6cd3d9209725c5e2e925949a8d99fe42ba, ,0,61,,f344cf0c59338e6306e0e2872b8d3d7fff18d69681de4c8b6cc0ddc259c9fbe2,10,947.345,94.7345,112.812,76.657,,AGIOS DU 30/09/24 AU 31/12/24 ,76.657,5,5,0
2ac63b56244443ddafd75d39a93968f0b412c868d107bfa140277f2eaaf616de,F,0,101,1979-02-28,76e4c6c4dbb8db59d7abe328b6fc5ab10bf20cd0bf0d2a303f3e5adf5b939274,1320,250164.72,189.51872727272726,1585.955,0.121,1979-02-28,COM ET TVA /TOMBEE   486380   ,5.95,15,15,0
2afbf4e51c1170d1bcd1d1eb4dadc58881f1467af981a95db33ebc5d8d0981fe,M,0,23,1975-08-06,e46e01ea4dc22a86e9408679e42088104f8e5fa69f122066690574d44f7d9dd4,8,2706.91,338.36375,1342.745,3.57,1975-08-06,CESSION 2024                  ,1342.745,2,2,0
2c8047c8730fb0cde58a5f48a4fb238f679fe37cda4ba044d29d59792b4b1c78,F,0,4,2007-03-09,694ea9439b87817f000fbd01ab3ea8a949caf77d0d8e0f7702d5576aba8daf2f,2,0.404,0.202,0.202,0.202,2007-03-09,AGIOS DU 30/09/24 AU 31/12/24 ,0.202,1,1,1
305ef9d656435d7a409afa228f4831bdcc1d392af64f4f5573d3981ad8fad94e,M,0,7,1970-04-15,1f7a2897651f160bc21c8c1d73cae17b61e85eb9a753ef89aff2d8d87044d6e3,4,240.532,60.133,99.23,21.036,1970-04-15,AGIOS DU 30/09/24 AU 31/12/24 ,99.23,2,2,0
308aaa037e07179550bc8412c5acf366c492d43502c8ee020203d59d1319f08a,M,0,101,1991-11-12,38113c36d1f8eb3558d5868d285a7ddcba11128374fd2f13537255c351ea8c2f,645,9846680.49,15266.171302325582,63000.0,0.893,1991-11-12,PRELEVEMENT LIBERATOIRE       ,4.452,11,11,0
3220f2b6808372bca06b61314e25b650b2c9441de3b74cb48f7259a3d7e28ac0,M,0,7,1991-06-06,cf8aece42935eeea9f3e28457711c0f702b6abbf45ad5de289f155b38bee58a7,2,61.315,30.6575,50.104,11.211,1991-06-06,PRELEVEMENT LIBERATOIRE       ,11.211,1,1,1
32290f7df88f589f6ec3011ac2ba375772ac758c0bc1d7b318bc87121f4b5a92, ,0,44,,286d56f5f242bd773958bc1be202d7e59b9e9bd332a365682b9129746f3f951f,3,71.4,23.8,23.8,23.8,,AGIOS DU 30/09/24 AU 31/12/24 ,23.8,3,3,0
